0.52863,1.02303,1.42455,1.98524,2.17035,0.34563,0.54500
0.52944,1.02823,1.42990,1.98659,2.18514,0.34483,0.54871
0.53102,1.01829,1.42223,1.98089,2.17126,0.34688,0.54922
0.53173,1.02204,1.42537,1.98269,2.18259,0.34657,0.55246
0.53251,1.02101,1.42576,1.98282,2.18405,0.34814,0.54807
