0.58284,0.95530,1.66538,2.54075,2.28998,0.03008,0.05259
0.58507,0.94894,1.66088,2.53798,2.28699,0.02987,0.05291
0.58505,0.94676,1.66047,2.53690,2.28159,0.03238,0.05708
0.58622,0.94523,1.65699,2.53615,2.28441,0.03229,0.05429
0.58460,0.95206,1.65979,2.53849,2.29193,0.03606,0.06050
