0.59405,0.95086,1.38547,1.90781,2.34232,0.04351,0.08391
0.59489,0.94955,1.38523,1.90851,2.34394,0.04344,0.08135
0.59523,0.94754,1.38217,1.90634,2.34095,0.04489,0.08469
0.59455,0.95159,1.38726,1.91031,2.34698,0.04826,0.09055
0.59533,0.94838,1.38273,1.90532,2.34359,0.05210,0.09855
