0.59572,0.96198,1.83228,2.83540,2.37950,0.04351,0.08391
0.59754,0.95712,1.83731,2.83964,2.37816,0.04344,0.08135
0.59742,0.96011,1.83595,2.85043,2.38488,0.04489,0.08469
0.59651,0.96306,1.83646,2.84530,2.38681,0.04826,0.09055
0.59823,0.95397,1.83362,2.84995,2.37441,0.05210,0.09855
